fid	X2000	Y2000	v_m	ALD_m	Exx	Eyy	Yxy
9462	5573365,7	5714881,5	15,6	61,9	0,01863	0,04203	-0,01984
9463	5570388,6	5719550,1	-19,6	-36	0,1379	-0,11487	0,03293
9464	5571363,2	5715819,6	-0,3	8,6	0,03169	0,1279	0,01495
9465	5566470,3	5717191,6	-6,9	-8,4	-0,00475	0,00023	0,02672
9466	5571890,3	5715876,3	-25,5	23,4	-0,06236	0,04883	-0,05396
9467	5573127,7	5720197,4	20,9	26,3	-0,02192	0,05678	0,0066
9468	5571094,1	5718744,8	2,9	32,6	0,0821	-0,11021	-0,07776
9469	5571119,8	5718870,8	-9,6	56,9	0,07224	-0,0451	-0,0855
9470	5573821,6	5719956	9,7	-7,6	-0,00442	0,02687	0,05522
9471	5566955,2	5717299	15,9	2,2	0,0045	0,05062	0,00405
9472	5570175,7	5714757,4	-0,4	9,7	0,03238	0,06927	-0,00559
9473	5573017,6	5718340,9	-11,5	-14,2	0,0626	3,06E-03	-0,02067
9474	5572079,1	5717486,4	-22	-16	-0,05107	0,16606	0,04798
9475	5568778,3	5717860,8	-19	-92,4	0,12735	-0,04764	-0,09304
9476	5571000,5	5719089,2	7	51,8	0,09286	-0,04706	0,00224
9477	5572872,9	5717520,7	32,6	29,5	0,00629	0,08172	0,02691
9478	5568666,3	5719663,8	-13,4	35,4	0,02292	-0,0368	0,02148
9479	5569340,5	5714924,2	-36,9	-35,2	-0,05117	0,06902	0,05943
9480	5566691,8	5719683,7	-4	-3,1	0,00207	-0,01637	0,01053
9481	5567953,1	5719554,2	-6,8	-1,5	-0,00048	-0,07512	0,01916
9482	5574478,8	5718442,9	-10,6	-0,6	0,0005	-0,14337	-0,01688
9483	5566856,7	5715792,2	0,5	-8,8	0,02418	-0,05601	0,01558
9484	5571796,8	5718800,6	-96,1	77,8	-0,11924	-0,01396	0,00878
9485	5567835,1	5719658,3	2,7	6,6	0,01356	-0,03761	0,0148
9486	5574611,1	5715677,7	-29,2	23,8	-0,01933	-0,00927	-0,04134
9487	5572521,1	5718694	-55,9	-40,9	0,14606	-0,04261	0,19654
9488	5571344,6	5718764,3	-10,7	72,1	0,06989	-0,0292	-0,0527
9490	5566554,5	5716407,9	18,3	0,2	-0,01629	-0,03884	-0,00757
9491	5570227,1	5717021,7	-9,9	0,8	0,02307	0,00668	0,01973
9492	5568174,3	5716469,3	-3,8	3,8	-0,01348	-0,00863	-0,05122
9493	5572462,7	5719756,2	-17,6	-17,8	-0,01759	-0,02576	-0,03847
9494	5568846,3	5715441,5	-38,8	48,7	-0,06009	-0,08352	0,22013
9495	5569246,5	5717600,4	-2,8	-25	0,00196	-0,00401	0,00871
9496	5572414,4	5719341,9	4,9	5,4	-0,02807	0,0478	0,00074
9497	5567016,3	5718020,9	7,9	21,8	-0,00109	-0,03046	-0,09462
9498	5573216,9	5719228	-4,7	14,1	-0,00066	0,04164	0,02603
9499	5567421,6	5715617,3	-10,9	-20	0,02259	0,06618	0,00856
9500	5567650	5716916,4	-15,6	2,7	-0,02835	0,10907	0,17329
9501	5573820,2	5719349,6	-3,9	4,3	-0,00099	-0,08863	0,03921
9502	5572622,5	5719956,7	-6,4	-7,7	0,05413	-0,00602	-0,06913
9503	5574639,3	5719632	-2,6	-15,4	-0,01025	0,0062	-0,04122
9504	5574269,8	5718381	6	3,6	0,01425	-0,12695	0,01053
9506	5567047	5715818,9	-3,1	1,6	0,00507	-0,02017	-0,00749
9507	5570902,9	5714874,3	0	-9,5	0,01036	0,00649	0,01842
9508	5572567,2	5714715,1	7	0,7	0,00159	0,08158	-0,0164
9510	5568366	5715412	-10,4	20,5	0,03381	0,04968	0,01209
9511	5567409,2	5719142,7	2,7	6,9	0,00959	-0,00329	0,00472
9512	5573298,1	5720199,9	6,1	9,8	0,02606	0,05781	0,02344
9513	5573556,3	5718272,1	5,6	4,2	0,01212	-0,00299	0,05324
9514	5566844,5	5719339,8	5,6	-3,7	-0,00687	-0,04711	0,00665
9515	5566296,3	5720065,4	9,3	22,3	0,01903	0,01386	0,04173
9516	5572463,9	5718167,9	-52,9	-16,8	-0,03664	0,01596	-0,19357
9518	5567672,9	5715546,8	5,7	-9,3	-0,00019	-0,01793	-0,00908
9519	5568354,6	5716400,8	5,2	-4,5	-0,0065	-0,03119	-0,00261
9520	5574408,5	5720505,8	-14,5	-3,7	0,00769	0,06881	0,06088
9521	5574218,1	5716969,7	23,2	30,5	0,01036	0,10386	-0,04103
9522	5566484,2	5716398,5	5,4	-13,7	0,00212	-0,01754	0,02816
9523	5567921	5718183	-146,8	61,3	-0,47373	-0,15666	-0,26893
9524	5573375,1	5719442,1	11,5	15,4	0,0015	-0,02324	-0,07651
9525	5567844,6	5715480,4	3,8	-3,8	0,00567	-0,03403	0,02573
9526	5569707,9	5717918,4	-16	2,8	0,06898	-0,01413	-0,03919
9527	5568807,2	5716716,2	-0,9	-21,8	0,0012	-0,02723	-0,04991
9528	5567499,7	5716761,2	-5	22,7	0,01874	0,04694	-0,0138
9529	5567975,3	5716695	-17,3	6,8	-0,05613	0,02163	-0,05821
9530	5568922,3	5719545	-39,3	52,6	0,01491	-0,09184	-0,0235
9531	5568343,9	5715401,3	8,1	18,4	0,04084	0,06291	0,00281
9532	5571972,6	5714890,4	-13,3	-26,6	-0,00173	0,08758	0,01275
9533	5574149,5	5720195,3	-9,8	2	-0,00788	-0,10481	-0,04436
9534	5570860	5719458,9	16,2	37,9	0,03969	0,10025	0,02175
9535	5571422,9	5719221,4	-4,5	38,1	-0,00084	-0,07579	-0,06191
9536	5573455,6	5718304	13,8	30,2	0,0293	0,02356	0,03598
9537	5573910,3	5714999,1	-24,5	-8,5	0,0377	0,0926	-0,0417
9538	5567054	5718980,9	14,4	18,1	-0,00344	0,00111	-0,00391
9539	5569865,4	5720256,4	7,3	-8,4	0,05389	0,15357	0,07965
9540	5571448,3	5717781,6	0,3	40,8	-0,07177	0,07985	0,00551
9541	5568142,3	5716995	-39,2	-47,1	-0,03059	0,09923	-0,00727
9542	5572402,7	5716792,4	-53,8	-19	0,06751	-0,08493	-0,01516
9544	5573235,4	5715460,3	6,9	6,6	0,003	-0,01658	0,00125
9545	5570815,7	5718140,5	35,2	44,6	0,03684	-0,01812	-0,05622
9546	5568886,9	5718369,2	-0,9	-29,5	0,11123	0,04692	0,1128
9547	5569038,4	5718695,8	-23,9	11,4	0,00667	0,0443	-0,01802
9548	5568852,8	5715137	-35,7	28,3	-0,06738	0,04585	0,04866
9549	5573705,1	5717283,8	-13,8	-39,3	-0,04217	-0,0076	-0,00416
9550	5573857	5716201,7	10,4	3,4	0,03561	0,1535	0,01687
9551	5569355,1	5718832,1	-56,5	-8,6	-0,0682	0,1487	0,0875
9552	5566518,8	5715572,7	-13,3	-4,3	-0,01264	0,01296	0,00345
9553	5567072,1	5718337,9	15,4	20,8	0,01726	-0,08766	-0,04918
9554	5570524,1	5720210,4	27,8	28,7	0,02381	0,01012	-0,00864
9555	5567311,2	5718062	13,9	27,9	0,09781	0,00012	0,0661
9556	5567744	5715384,4	-18,5	-6,1	0,0011	0,01141	0,05333
9557	5574556,1	5715447,9	-11,6	25,9	0,03166	-0,00727	-0,08055
9558	5573584,3	5717948,6	5,1	2,1	0,01853	-0,00131	0,08524
9559	5569162,1	5715857	-203,3	-37,1	-0,33607	-0,35082	-0,17859
9560	5574416,3	5719141,2	-12,1	6,2	-0,01576	-0,02517	-0,00508
9562	5573085,4	5717011,7	24,5	3,3	0,02303	0,00708	-0,02918
9563	5569701,3	5716320,3	-23,4	-39,1	0,0347	-0,16132	0,06013
9564	5567883,8	5718189,7	-136,4	54	-0,40243	-0,13474	-0,28862
9565	5569509	5715426,1	-96,6	-90,3	0,00706	-0,0856	-0,16514
9566	5568148,2	5715468,3	-1,8	12,2	0,02843	0,01119	-0,04634
9567	5574162	5714688,1	-41,8	38,2	0,02685	-0,00356	-0,05819
9568	5574651,7	5719264	-0,4	-4,5	-0,00479	-0,06084	-0,0141
9569	5572129,5	5718551,7	-208,7	-21,3	-0,41513	-0,30951	-0,18196
9570	5574549,2	5716645,9	-1,9	-0,5	0,00655	-0,03429	0,01554
9571	5568465	5718286,9	-101,7	-106,4	0,12817	-0,10871	0,17821
9572	5572536,9	5715566,8	-26,6	-33,8	0,04507	-0,04661	0,04092
9573	5571245	5719648,9	18	32,1	0,00793	0,11454	-0,04557
9574	5566782,5	5717914,1	20,3	21,5	0,04714	0,01678	0,102
9575	5574550,7	5718114,7	7,5	12	-0,00913	0,10461	0,01802
9576	5573059,5	5715755,3	-0,5	-16,7	0,02919	0,02746	0,02077
9577	5569455,5	5715266	-92,1	-78,4	-0,08561	0,03983	-0,25503
9578	5571236,9	5719959,7	4	10,5	0,00719	-0,02161	-0,04009
9579	5570385,7	5714863,9	-0,1	-3	-0,01512	0,00727	-0,05688
9580	5566717,9	5717067,3	-0,5	2,5	-0,02472	-0,03523	-0,03612
9581	5573660,9	5716940,6	-1,6	-0,4	0,01616	-0,10036	0,02961
9582	5571597,5	5718384,1	-50,2	117,9	0,06306	-0,0978	0,10783
9583	5572710,3	5719975,4	9,4	-1,6	0,08899	0,0038	-0,05815
9584	5572345,2	5718005,1	-34,9	-6,4	-0,09802	0,19062	-0,1831
9586	5570317	5716227,8	7	10,7	0,02922	-0,01608	-0,03692
9587	5572116,1	5715601,9	-29,5	13,8	-0,10567	-0,03872	-0,07397
9588	5570245,7	5716677,6	-4,8	-29,2	0,07182	0,01642	0,01235
9589	5571838,2	5720433,4	-9,5	3,8	-0,00323	-0,01846	0,01151
9590	5574281	5717737	14,8	-2,9	0,04318	0,02353	-0,01905
9591	5568382,7	5718943,5	10,9	-0,3	-0,01331	0,02172	0,03183
9592	5572347,4	5715589,9	-46,2	-42	-0,0421	-0,07978	0,0285
9593	5572028,1	5719009,5	-72	14,8	-0,25586	0,07095	-0,13181
9594	5569841,8	5715230,7	-22,1	-21,9	0,12555	0,01715	-0,07399
9595	5568679,8	5719039	-39,8	-11,1	0,00625	-0,01107	0,06063
9596	5572479	5717369,7	-9,7	-18,7	0,0528	0,09096	0,009
9597	5574673	5718756	3,1	21,1	0,01689	0,03094	0,00978
9598	5567295,7	5719469,7	1,2	7,1	-0,00319	-0,00841	-0,00114
9599	5573477,3	5715647,6	-12,6	15,1	0,01138	-0,01624	0,00497
9600	5572285,1	5716627,3	-20	-13,2	0,03194	-0,05051	0,0113
9601	5569737,2	5719741,5	-95,9	-61,3	-0,04288	-0,10926	0,00934
9602	5567401	5719814	4,6	8,8	0,00751	0,07879	-0,0303
9603	5567608	5720094,2	-0,9	20,9	0,0512	-0,07885	0,0405
9604	5570769,6	5715565,3	7,2	-0,4	0,01113	0,01173	-0,01684
9606	5568835,4	5714969,1	-32,9	9,2	-0,01967	-0,02022	0,00234
9607	5570171,2	5720516,6	1	7,8	0,0367	0,01782	0,03802
9608	5569286,2	5718054,4	78	47,5	-0,00036	0,05277	-0,07332
9609	5566448,4	5715537,4	26,8	9,1	-0,00572	0,01562	1,56E-02
9610	5571366	5714973,7	-7,6	17,4	0,01404	0,02591	0,01978
9611	5567532,5	5717738,7	-8,7	53,6	0,18631	0,05324	2,23E-01
9612	5573899,3	5719157,7	-18,1	-3,4	0,01165	0,00383	0,03636
9614	5568099,4	5715787,3	-5,8	-11,8	-0,00106	0,06542	-0,01753
9615	5569076,6	5715337,2	-92,8	-10,7	-0,11084	0,02562	0,15872
9617	5569576,1	5719154,3	-100,5	-0,8	-0,10246	-0,02357	-0,14734
9618	5572041,5	5717495	-34	-8,6	-0,06104	0,17956	0,05948
9619	5571418,1	5720390,8	-19,2	11	-0,01218	-0,02235	0,00112
9620	5567956,4	5715638,9	-4,8	19,6	-0,02442	-0,08677	0,01919
9622	5571936,7	5719292	-53,2	-5,3	-0,0983	0,11453	-0,09711
9623	5573535,8	5719633,5	18,2	23,7	0,01559	0,07875	0,01049
9624	5566505	5719306,2	10,5	8,5	0,01273	-0,05297	-0,03094
9625	5573077,8	5715872,7	0,3	26,4	0,01533	0,02322	-0,00887
9626	5570301,6	5715557,3	-0,4	-6	0,02398	-0,03206	0,00985
9627	5573863,6	5720243,3	-17,3	7,3	-0,0065	-0,02776	-0,00161
9628	5568191,6	5717084,8	-37	-21,7	-0,04066	0,17512	-0,07274
9629	5571585,4	5718648,6	-56,7	96,3	0,03499	-0,1142	-0,00323
9630	5573426,2	5716381,8	0,3	-15,4	0,01747	0,0096	-0,02044
9632	5572298,6	5716369,6	-53,6	-43,6	-0,01057	-0,01261	-0,06741
9633	5567407,5	5715328,7	19	-9,1	0,00922	-0,04311	0,0222
9634	5573448,6	5715804	-2,8	-1,2	-0,0083	0,01886	-0,01323
9635	5567562,2	5716071	6,7	3,5	0,01746	-0,00571	0,00777
9636	5568291,2	5717488,3	-168,2	-108,6	-0,09963	-0,07528	-0,39105
9637	5572868,2	5718417,9	-30,1	-42,8	0,15352	-0,0526	0,06564
9638	5571674,2	5715216,2	-3,9	4,1	0,02851	-0,00944	0,05702
9639	5569106,6	5720392,8	-3,2	-9,9	-0,05598	0,0537	-0,00256
9640	5566340,3	5716370,9	-3,7	-15,1	0,03003	0,00292	0,05367
9641	5570769,9	5714983,6	11,8	9,6	-0,00143	0,06214	0,00367
9642	5567346,8	5718123,4	-6,3	10,1	0,11292	-0,02038	0,06292
9644	5566559,1	5716090,2	23,9	0,8	0,00862	0,08578	0,01908
9645	5574554,3	5715239,1	-19	62,7	0,0187	0,0255	-0,06262
9646	5566207,3	5715078,6	6,6	-13,9	0,01495	0,02731	0,04357
9647	5566942,9	5718510,2	-8,7	2,9	-0,01124	-0,04113	-0,03709
9648	5572617,4	5719120,4	-19,3	-9,5	0,0617	-0,03586	0,00549
9649	5571819,3	5715701,1	-11,3	26,6	-0,03463	0,05782	0,03541
9650	5570140,7	5719829,6	-15,9	-20,9	0,11711	0,16585	0,0842
9651	5567517,9	5718563,9	-19,7	-1,5	0,01572	0,01446	-0,0569
9652	5566740,1	5714713,6	-10,1	10,1	0,02063	-0,00729	0,01158
9653	5572432,6	5716902,5	-52,9	-36,2	0,06578	-0,04048	0,00829
9654	5573412,7	5716732,2	10,1	-18,7	-6,00E-05	-0,03991	0,06009
9655	5573745,8	5716081,7	1,6	-11,3	-0,01327	-0,01705	-0,02554
9656	5566438,7	5718050,2	0,8	-1,8	0,02866	-0,00349	-0,03433
9657	5574217	5719743,4	-2,3	5	-0,02268	-0,02066	0,03319
9658	5572737,3	5719593,1	2,4	-11,6	0,0708	0,00907	0,05124
9659	5567983,3	5716006,8	13,2	10,6	-0,0015	-0,00293	0,01789
9660	5569496,7	5716059,2	-87,8	-83,1	0,07046	0,08986	0,1734
9661	5568886,8	5718571,5	-30,4	-7,8	0,04496	0,10313	0,07876
9662	5569563,9	5717903,1	-55,1	-65,3	0,07498	-0,0101	-0,09612
9663	5573538,7	5716630,9	6,9	-13	0,03048	-0,03944	0,04958
9664	5572314,4	5718878	-91,7	-36,8	-0,0289	0,089	0,09474
9665	5574152,7	5714743,3	-20,9	60,1	0,0343	0,03336	-0,04962
9666	5573196,5	5720375,8	-5,1	3,3	0,0239	-0,0001	0,0207
9667	5567068,5	5716658,9	-2,4	3,2	0,01547	0,01572	-1,00E-05
9668	5573663,6	5720480,9	2,4	26,3	0,0102	-0,00708	0,04492
9669	5566191,6	5716324,8	2,7	-21,1	0,00696	-0,01543	0,01283
9670	5573060,3	5715338,9	18,7	-0,3	0,00433	0,02315	0,0258
9671	5567723,4	5714997,6	-12,5	-17,1	-0,02511	0,02183	-0,00384
9672	5572053,4	5716798,4	-100,9	-29	-0,01709	-0,19645	-0,01787
9673	5566689,7	5719197	2,4	11,6	0,02645	0,00772	0,03022
9674	5570550,5	5718262,5	13,3	18,6	0,00045	0,05579	-0,01074
9675	5571919,1	5720127,7	-9,4	-8,2	-0,00605	0,0253	-0,00945
9676	5569640,3	5719531,3	-134	-40	-0,10465	-0,29664	-0,02909
9677	5566563	5715155,4	2,5	-0,9	-0,0086	-0,02709	-0,03004
9678	5572513,9	5715223	-22,8	-16	0,01774	-0,04351	-0,14646
9679	5569181,3	5715104,1	-46,3	-8,6	-0,06956	0,1676	0,14262
9680	5569604,5	5715094,4	-20,1	-28,7	0,02408	0,00357	-0,15678
9681	5566693,5	5718244,4	-13,8	-5,7	0,0184	0,02256	0,03114
9682	5573706,3	5715572,8	-4,8	-9,5	0,01988	0,00228	0,00369
9683	5567617,8	5718359,8	-21,1	54,5	0,01093	0,0709	-0,07029
9684	5568974,1	5718934,7	-61	-3,2	0,02177	-0,04097	0,03224
9685	5568325	5715236,6	-6,3	14,2	0,02285	-0,03493	0,02667
9686	5571301,5	5719483,3	15,2	33,2	-0,0185	0,01798	-0,06824
9687	5566577,1	5717401,4	7,2	18,9	-0,01255	-0,01223	-0,05691
9688	5570802	5714862,7	-15,6	2,2	0,01353	-0,01508	-0,0012
9689	5570986,8	5715344,3	-2,8	1,5	0,01742	0,01379	0,0619
9690	5571434,2	5719160,9	-5,8	55,7	-0,00336	-0,03427	-0,06571
9691	5571435,9	5715838,1	-0,6	11,5	0,01945	0,12005	0,03211
9692	5569838,8	5720235,7	-3,6	-17,9	0,05402	0,16096	0,09639
9693	5566316,4	5719250	-3,5	-1,1	0,00784	-0,01415	0,02296
9695	5571165,3	5718282,9	-9,2	45	0,08076	0,05837	0,03047
9696	5573622,6	5716305,1	22,1	4,1	0,03757	0,11016	-0,01284
9697	5574686,4	5716623	15,3	1,8	0,00184	-0,00647	0,02514
9698	5569775,8	5719969,9	-21,7	7,9	0,0085	0,07233	0,0631
9699	5571413,2	5714942,1	5,1	7,1	0,01922	0,03716	0,01997
9701	5573079,3	5719043,5	-1,3	-0,6	0,00368	0,04552	0,04122
9702	5573034	5718507,3	-17,6	-9,2	0,08066	-0,03538	-0,00491
9703	5572250,2	5718674,8	-172,1	-36,1	-0,25947	-0,10625	-0,1423
9704	5570117,3	5716629,9	4,2	-43,5	0,04527	0,02432	0,06369
9705	5572278,8	5716131,4	-75,8	-56,7	-0,02835	0,02027	-0,04842
9706	5568696,9	5716902,1	-12,6	-16,7	-0,00521	0,001	0,01346
9708	5566715,5	5718852,5	-6,9	-8,4	0,02893	0,00365	0,02942
9709	5568609,1	5716918,3	-12,6	-22,3	-0,00175	0,00518	-0,02932
9710	5570289,7	5716704,3	-30,1	-55,8	0,0768	-0,01434	-0,01539
9711	5574001	5719089,9	11,4	17,9	0,01067	0,07964	0,02486
9712	5572835,8	5714978,1	-3,4	13,6	0,02807	-0,02992	0,05639
9713	5567547,2	5718274,4	-19,6	26,6	0,09386	-0,03634	-0,05496
9714	5570042,8	5719518,6	-88,9	-76	0,08699	-0,24596	-0,04313
9715	5572168,8	5720514,3	-7,9	-6,5	-0,02912	0,01213	0,00154
9716	5568820,9	5715126,4	-43,6	7,8	-0,058	0,03251	0,04401
9717	5570909,4	5715682,3	3,6	3,7	0,05633	-0,04303	0,00856
9718	5571867,9	5717122	-66,3	0,1	-0,11126	0,00425	-0,03545
9719	5571720,6	5718764,1	-80,1	86	-0,00157	0,01983	0,04854
9720	5571396,1	5717492,7	-15,9	26,7	-0,05214	0,00696	0,01721
9721	5566191,9	5716669,9	13,1	-0,6	0,02171	0,057	-0,00049
9722	5567393,6	5718264,7	-5,8	24,7	0,08229	-0,02024	0,00076
9723	5570301,2	5714754,3	14,8	5,4	-0,00085	0,08182	-0,02779
9724	5571319,1	5718793,6	-14,8	49,7	0,05492	-0,02506	-0,04696
9725	5574682,7	5717583,1	-13,8	-5,7	0,00208	-0,02577	0,00276
9726	5567390,1	5720448,7	17,3	-2,3	0,02928	-0,00574	-0,00238
9727	5573695,2	5718836,5	-19,2	-5	-0,01083	0,00611	-0,05293
9728	5574256,2	5716956,3	20,3	13,8	0,01782	0,11168	-0,0361
9729	5570166,8	5717315,7	-14,1	-25,7	-0,01251	0,00812	-0,01706
9730	5571276,8	5719189,5	-6,4	38,9	0,01211	-0,07315	0,01864
9731	5571009,4	5719585,3	10,5	21,7	-0,00473	-0,01611	0,00326
9732	5571978,6	5716999,4	-91,5	-24,9	-0,05907	-0,07927	0,00657
9734	5574158,3	5720064,7	-3,3	0,2	-0,01199	-0,05081	-0,05684
9735	5571367,6	5714787	-17,7	9,3	0,00688	0,06988	0,01193
9736	5570264,1	5719107,6	-17,6	-22,4	0,04126	0,11354	-0,05991
9737	5566475,6	5715387,7	29,3	20,2	0,01205	0,0252	-0,01822
9739	5566385,9	5718893,8	4,6	4,4	0,01015	0,02626	0,00127
9741	5574700,8	5718628,4	13,8	21	0,0573	0,00039	0,02798
9742	5571755,6	5718440,5	-118,6	87,2	-0,00826	-0,23053	0,04915
9743	5568954,1	5715702,5	-79,2	38,4	-0,16705	-0,13424	0,16541
9744	5571089,1	5720124,7	-9,9	6,8	-0,02246	-0,10783	-0,04644
9745	5568641,6	5715913,8	-16,3	15,2	0,01247	-0,02703	0,04235
9746	5571428,8	5718873,5	-10,6	34,5	0,0601	0,12211	-0,00769
9747	5573302,6	5714861,5	8,1	-16,8	0,01677	0,05971	-0,02259
9748	5572171,3	5715453,7	-63,4	-17	-0,10509	-0,22133	-0,00266
9749	5568683,3	5715401,5	-5,1	39,4	0,01581	-0,06331	0,17488
9750	5568336,8	5720281,8	3,5	4,4	0,00267	0,06189	-0,02493
9751	5566954,4	5716318,7	-2,6	7	0,02035	0,01614	0,0036
9752	5569969,9	5718553,6	-17,8	-15,2	0,03265	0,02043	-0,00203
9753	5568631,6	5716345	11,4	11,6	0,04495	0,03663	-0,0267
9754	5571299,3	5719064,8	-17,8	39,7	0,02602	0,08219	0,03525
9755	5573030	5720332	3,2	19,1	0,0052	0,02926	0,00043
9756	5567453,6	5719609,5	12,7	-4,6	0,0134	-0,00278	0,02724
9757	5572898,2	5719969,6	0,3	17,3	0,03638	0,01994	-0,00039
9758	5569907,7	5716594,6	-26,4	-21,6	0,00728	-0,01951	0,03434
9759	5569263,6	5718978,4	-65,7	13,1	-0,06671	0,13289	0,16274
9760	5570917,8	5718253	11,1	44,8	0,04729	-0,00046	-0,07501
9761	5566348,2	5715552,2	7,2	-3,3	0,01369	0,00356	0,02055
9762	5573210,9	5720041,6	18,3	-0,7	0,00556	0,00215	0,02517
9763	5569483	5719955,1	-60,9	5,9	-0,14194	0,11153	-0,02605
9764	5572746,7	5718389,7	-20,8	-41,4	0,18281	-0,13753	0,0623
9765	5571278,7	5715634,7	-6	14,2	0,00278	0,01066	-0,02476
9766	5566935,2	5715058,3	14,4	4,5	-0,02484	-0,03835	0,01079
9767	5567121	5716520,6	9,9	15,9	0,01784	-0,03532	-0,00767
9768	5567762	5715373,6	1,1	-2,9	0,0012	0,02175	0,05673
9769	5566541,2	5714924,5	17,7	-8,2	0,01363	0,04026	0,02519
9770	5570330,6	5715069,6	-4,2	-1	0,02968	-0,08871	-0,04252
9771	5567919,8	5717367,4	-103,4	-7,7	-0,15708	0,21972	0,27001
9772	5574148,5	5717300,4	-13	-17,1	0,01574	-0,07733	-0,01745
9774	5568389,3	5715079,8	-4,4	20,1	0,04027	-0,04453	0,03805
9775	5572990,2	5715732	1,7	-5,5	0,04292	0,01701	0,024
9776	5567080,8	5715457,7	14,6	-0,9	-0,04384	0,05727	-0,07253
9777	5569789,8	5719303,5	-143,2	-92,7	0,01624	-0,13598	-0,03308
9778	5571350,8	5714764,5	-20,5	-30	0,00297	0,06692	-0,00218
9779	5574611,3	5717345	0	39,4	0,0077	-0,0526	0,08052
9780	5572015,2	5720278,7	-0,9	4,9	0,0078	0,02373	0,0222
9781	5569337,5	5716156,3	-46,4	-10,6	-0,18327	0,14595	0,07417
9782	5571011,4	5720425,4	7,6	18,2	0,00738	0,01834	0,01429
9783	5568256,6	5717265,6	-68,5	-50,3	-0,04776	0,29086	-0,17731
9784	5567606,2	5715568,7	33	18,9	-0,02281	-0,00037	-0,01126
9785	5574442,7	5719145,4	-22,6	-10,7	-0,01069	-0,0315	-0,00482
9786	5574172,1	5720205,6	-8,4	-4,7	-0,00647	-0,10002	-0,02791
9787	5569873,6	5715000,9	8,3	0,4	0,04078	0,02305	-0,02311
9788	5568090,5	5716650,1	-3,7	12,3	-0,04414	0,01295	-0,06842
9789	5568669,9	5717681,2	-60,9	-89,9	0,12395	0,03214	-0,0154
9790	5573172,9	5720373	-14,4	-16,8	0,02168	0,01099	0,02082
9791	5571903,1	5718732,7	-133,5	72,8	-0,22256	-0,0696	-0,0325
9792	5572979,6	5716386,8	-21,6	-43,1	0,01089	-0,00891	-0,02354
9793	5566453,4	5715041,7	11,2	-10,7	0,01243	0,02714	0,04753
9794	5570715,6	5717850,3	-23	12,4	0,04605	-0,01295	-0,02677
9795	5567722,3	5717660,4	-66,7	67,1	0,08532	-0,1028	0,59389
9796	5567169,1	5715382,5	-9,2	9,9	-0,02316	0,0027	-0,05664
9797	5574400,1	5719552,5	-14,2	-4,5	-0,03646	-0,04244	-0,01352
9798	5567697,1	5719394,6	4,9	-8	0,04689	0,00609	0,00755
9799	5574128,8	5716381,4	4,7	23,5	0,01263	0,04657	-0,02527
9800	5568775,7	5715241,2	-41,7	24,3	-0,04933	0,0106	0,12784
9801	5567982,2	5720509,2	28,5	34,8	-0,02224	0,04405	0,00304
9802	5574031	5718229,8	6,7	0,4	0,00376	-0,03358	-0,01947
9803	5572209,9	5718012,1	-76,6	4,1	-0,18071	0,28689	-0,05595
9805	5570376,5	5717619,1	-25,3	-5,4	0,03122	0,0478	-0,03794
9806	5573262,1	5716419,1	-7,6	21,1	-0,00256	-0,04343	-0,02027
9807	5570394,5	5717089,2	18,5	39,3	0,04504	-0,01411	-0,01469
9808	5573076,7	5715509,6	10,2	-2,3	0,00344	0,02917	-0,00249
9809	5571882,8	5720077,5	2,9	7,7	0,0056	-0,02726	-0,01218
9810	5574118,1	5715115,1	-36,4	-9,4	0,03867	0,13482	0,01892
9811	5567020,2	5715474,1	15	-1,3	-0,02258	0,07249	-0,02659
9812	5569156,7	5714819,4	-23	-2,2	-0,06959	0,01158	0,0353
9813	5570366,4	5715432,4	1	-12,9	0,05303	0,01711	0,01483
9814	5572901,2	5714932,1	6,9	13,6	0,01433	0,00827	0,04623
9816	5573424,8	5717240,2	23,1	29,7	0,02644	0,08846	0,0186
9817	5566566,2	5718619	8,2	16,2	0,03084	-0,0634	-0,02493
9818	5567490,8	5719643,5	-0,4	-1,8	0,02356	0,0118	3,09E-03
9819	5569218,5	5717007,4	-6	-15,9	0,01642	-0,06625	0,05896
9820	5569918,5	5717747,1	10	15,5	0,01912	-0,04789	0,04867
9821	5566574,1	5716041,2	11,4	-6,3	-0,00454	0,1064	0,00776
9822	5571328,9	5715664,9	-7,7	1,6	0,02796	0,0226	0,00216
9823	5568744,5	5719638,3	-9,3	34,7	0,05316	-0,04518	-0,0102
9824	5573823,9	5715426,2	27,5	31,5	0,04427	0,01005	-0,01664
9825	5567046	5716466,1	-29,8	-37,2	0,00945	-0,07926	-0,02473
9826	5571191,8	5718305	11,2	67,1	0,0851	0,09074	0,03251
9827	5567536,7	5719738,8	6,5	-4,6	0,00638	0,01709	-4,85E-02
9828	5572837,8	5718785,3	-16,8	-32,4	0,0877	0,02754	0,02686
9829	5568131,5	5716855	-11,2	-23,8	-0,00769	0,05977	0,01947
9830	5572644,3	5714674,4	3,9	0,6	0,00052	0,08627	-0,01487
9831	5568497,8	5715265,7	-17,9	0,5	0,04584	-0,06115	0,0791
9832	5572108,9	5718979,5	-91,1	-7,3	-0,2189	0,06352	-0,09569
9833	5573143,3	5717696,1	-3,7	-9,4	-0,00231	0,02137	-0,06899
9834	5569407,9	5719156,1	-145	-15,2	-0,17099	-0,11631	-0,05549
9835	5569229,2	5716069,8	-102,8	-40,1	-0,24561	0,15402	-0,01969
